sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,sqft_fbsmt,sqft_1,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft
2022-03-29,670000,4.0,47.5299986478179,-122.31837846149548,1080,5894,1937,0,200,880,6,6,4,1.0,2,1,0,0,0,0
2022-03-23,700000,4.0,47.39363531171253,-122.1871074888072,1650,8865,1976,0,550,1100,7,7,5,1.0,4,1,1,0,480,0
2022-03-17,720000,3.0,47.5346682126526,-122.3748541139368,1100,4920,1942,0,0,1100,6,0,4,1.0,2,1,0,1,0,0
2022-03-25,935000,,47.74676011207053,-122.34279140154553,1540,7050,1950,0,0,1160,7,0,4,1.5,4,1,0,1,0,300
2022-03-24,1200000,6.0,47.624638361404024,-122.11499558640097,1530,7280,1960,0,570,960,7,6,4,1.0,3,1,1,0,360,0
2022-03-24,527500,2.0,47.30350799126326,-122.38131934188632,1840,6500,1976,0,750,1090,7,6,3,1.0,4,1,1,0,300,300
2022-03-15,590000,4.0,47.399703095128906,-122.18521026859057,1670,14045,1981,0,690,980,7,7,5,1.0,3,1,1,0,260,110
2022-03-23,455000,3.0,47.37930302160331,-122.14602301188602,1660,2258,1981,0,0,710,7,0,4,2.0,3,2,0,1,0,240
2022-03-15,1446000,2.0,47.56736546523615,-122.37539583564758,2270,4000,1926,0,650,1000,7,6,4,1.5,4,1,1,0,0,0
2022-03-24,499999,4.0,47.36814768273221,-122.07960324431788,1170,5330,1970,0,0,1170,6,0,5,1.0,3,1,0,0,0,80
2022-03-23,875000,3.0,47.74447879633944,-122.31400405746884,1180,6907,1952,0,0,1180,6,0,4,1.0,3,1,0,1,0,310
2022-03-29,1035000,3.0,47.49875914379134,-122.17435850635684,2130,7620,1978,0,900,1230,7,7,5,1.0,4,1,2,0,300,180
2022-03-23,1127212,2.0,47.61279249915347,-122.10666502377345,1830,33073,1948,0,0,1830,7,0,5,1.0,3,1,1,0,0,0
2022-03-16,720000,2.0,47.76424149169086,-122.23249902124496,1180,32707,1948,0,0,1180,6,0,3,1.0,3,1,0,0,0,0
2022-03-27,560000,2.0,47.298873229513454,-122.37972775038952,1440,8100,1978,0,290,1150,7,7,4,1.0,3,1,1,0,290,190
2022-03-29,520000,,47.3848198269693,-122.3093259444861,1260,7500,1942,0,0,1260,6,0,4,1.0,3,2,0,0,0,0
2022-03-26,1915000,2.0,47.58383129900473,-122.2927041446274,3230,7050,1916,0,1100,1100,8,7,3,2.0,4,2,0,1,0,0
2022-03-25,1000000,2.0,47.68046618563415,-122.39424905274775,1400,5000,1937,0,300,900,7,7,4,1.5,3,1,1,0,0,0
2022-03-29,765000,3.0,47.446461712946515,-122.1240525107888,1360,8085,1977,0,0,1360,8,0,5,1.0,3,1,1,0,0,510
2022-03-23,1300000,,47.723220361811435,-122.19827763352986,1320,10125,1964,0,0,1320,7,0,3,1.0,6,1,1,1,0,450
2022-03-11,1112000,,47.70096186846621,-122.36967884822111,2380,6700,1954,0,1000,1380,8,7,3,1.0,3,0,1,2,380,0
2022-03-11,1925000,3.0,47.76583985622781,-122.06885596535716,3410,35007,1998,0,0,1850,10,0,3,2.0,3,2,1,0,0,820
2022-03-23,1040000,3.0,47.55597148071741,-122.37722435677206,1880,4800,1925,0,940,940,7,7,4,1.0,3,2,0,0,0,0
2022-03-24,830000,,47.4900590798544,-122.22340901289589,2520,9137,1963,0,1260,1260,8,7,4,1.0,5,1,2,0,0,0
2022-03-24,650000,,47.384079935055325,-122.22534695402254,2000,5779,1948,0,720,1280,7,6,4,1.0,3,1,1,0,240,0
2022-03-11,860000,,47.48511916433272,-122.12369434528485,1590,16396,1963,0,500,1090,7,6,3,1.0,3,1,1,0,570,0
2022-03-24,1040000,3.0,47.72926453982706,-122.20061432103748,1100,7200,1967,0,0,1100,7,0,4,1.0,3,2,0,0,0,530
2022-03-24,905000,4.0,47.67597374364948,-122.30787327454344,1260,2652,1953,0,0,720,7,0,5,2.0,2,1,1,0,0,0
2022-03-24,2200000,2.0,47.669268481418854,-122.41438839784848,3540,15745,1920,0,0,3040,8,0,5,2.0,6,2,1,1,740,0
2022-03-24,2050000,2.0,47.63347692436056,-122.04731616453384,3080,12000,1978,0,0,1620,10,0,4,2.0,4,1,1,1,0,400
2022-03-17,1174000,4.0,47.69950186866864,-122.36935604966588,1550,6400,1947,0,530,1020,7,6,5,1.0,3,1,0,1,360,0
2022-03-24,790000,,47.68208098613575,-122.311222970831,1500,2800,1927,0,750,750,7,6,3,1.0,3,2,0,0,0,0
2022-03-29,1050000,3.0,47.6599480217347,-122.36261457144458,1810,3000,1903,0,0,1220,7,0,4,1.5,3,1,1,0,0,0
2022-03-24,1100000,4.0,47.50557797295448,-122.23688595362282,2660,7369,1953,0,1200,1460,8,7,4,1.0,3,1,1,0,260,160
2022-03-28,960000,3.0,47.72133532049215,-122.30413778027916,1520,7156,1952,0,0,1220,7,0,4,1.5,3,1,0,1,0,0
2022-03-17,740000,2.0,47.35294937099075,-122.27181341139256,1730,12821,1994,0,0,1730,8,0,4,1.0,3,2,0,0,0,710
2022-03-15,1015000,4.0,47.739885585751125,-122.18592038279188,1190,10454,1979,0,0,1190,7,0,5,1.0,3,1,1,0,0,420
2022-03-21,903500,3.0,47.349234526602395,-122.10152996313828,2560,12508,1990,0,0,1450,9,0,4,2.0,4,2,0,1,0,650
2022-03-29,495000,2.0,47.44117629129591,-122.07200735137936,3120,63378,1951,0,0,3120,7,0,3,1.0,4,3,0,0,0,0
2022-03-21,641000,3.0,47.26100445438158,-122.30305795549688,1660,9219,1994,0,470,1190,7,7,4,1.0,4,1,1,1,620,0
2022-03-23,655000,2.0,47.38727031263676,-122.28147523395928,1360,21000,1958,0,0,1360,7,0,4,1.0,3,1,1,0,0,760
2022-03-26,603000,2.0,47.32871886050969,-122.01111249544168,1420,9828,1990,0,0,1420,7,0,3,1.0,3,2,0,0,0,480
2022-03-28,1098800,3.0,47.72780123355857,-122.24086178840398,1770,7789,1964,0,0,1010,7,0,5,2.0,3,1,0,1,0,420
2022-03-24,575000,3.0,47.259025310251,-122.24394396430576,1510,8859,1989,0,0,870,7,0,4,2.0,3,2,0,1,0,480
2022-03-21,660000,2.0,47.34323610820044,-122.07029646900256,2220,48351,1973,0,0,1280,8,0,3,2.0,5,2,1,1,0,520
2022-03-25,2666000,3.0,47.64184283932761,-122.21049774960922,2950,20074,1978,0,1500,1450,8,7,4,1.0,3,1,1,1,0,0
2022-03-22,540000,,47.47386837338933,-122.29668902278958,1320,11880,1963,0,0,1320,7,0,3,1.0,4,1,0,0,0,0
2022-03-28,2960000,2.0,47.65303278537363,-122.12663845329205,3310,43560,1988,0,0,2040,9,0,5,2.0,4,1,1,1,0,800
2022-03-23,710000,,47.28581258463014,-122.30021223414806,1800,7858,1989,0,0,1020,7,0,5,2.0,3,1,1,1,0,720
2022-03-16,869000,5.0,47.31688011855645,-122.39902346495676,2540,37521,1985,0,0,1190,7,0,5,2.0,4,1,1,0,0,670
2022-03-22,650000,,47.261738307160904,-122.2115388698312,1960,6446,1995,0,0,1160,8,0,3,2.0,3,2,0,1,0,510
2022-03-23,1340000,,47.50858081439374,-122.1531250490358,2190,9355,1991,0,0,1280,8,0,3,2.0,3,2,1,0,0,440
2022-03-16,634000,5.0,47.36637788294962,-122.2866055834708,1410,7700,1967,0,0,900,7,0,5,1.5,4,2,0,0,0,440
2022-03-24,710000,2.0,47.65048861106156,-121.90445903782006,1260,9900,1969,0,0,1260,6,0,4,1.0,3,1,0,0,0,340
2022-03-28,2600000,2.0,47.7311001808293,-122.05473990561032,3280,22588,1996,0,0,2110,10,0,3,2.0,4,2,0,1,0,710
2022-03-24,575000,2.0,47.484258510550085,-122.15236335577012,1280,9125,1969,0,0,1280,7,0,4,1.0,3,1,1,0,0,460
2022-03-08,625000,3.0,47.31278801654811,-122.38229460176689,1770,8800,1967,0,0,1770,8,0,3,1.0,3,1,1,0,0,550
2022-03-25,815000,2.0,47.770142169092885,-122.32594018430056,1440,8200,1954,0,400,920,7,6,4,1.5,3,1,0,0,0,290
2022-03-27,2325000,2.0,47.69877430970206,-122.10019777831414,2940,10102,1992,0,660,1120,9,8,4,2.0,4,1,2,1,0,790
2022-03-25,1100000,2.0,47.7434216996577,-122.3564077615837,2200,10752,1986,0,0,1240,9,0,4,2.0,3,0,3,1,0,620
2022-03-31,1425000,3.0,47.615610346418826,-122.11073269500842,1660,11405,1961,0,440,1220,7,7,4,1.0,3,1,2,0,570,0
2022-03-30,1140000,,47.62297939589168,-122.31701236302828,1830,2680,1906,0,0,870,7,0,3,2.0,4,2,0,1,0,0
2022-03-22,813000,3.0,47.74787722698073,-122.31542708034168,1560,8298,1929,0,690,690,6,6,4,1.5,3,2,0,0,0,0
2022-03-24,575000,1.0,47.394780301206474,-122.30803472961286,1570,10010,1967,0,0,1570,7,0,3,1.0,3,1,0,1,0,400
2022-03-26,1552250,2.0,47.58469669533616,-122.29440319903937,1740,4000,1925,0,690,1050,7,7,5,1.0,3,2,0,0,180,20
2022-03-11,1350000,2.0,47.50924518877081,-122.3861145703188,2070,7980,1940,0,0,1100,7,0,5,1.5,4,1,1,1,0,0
2022-03-29,913700,4.0,47.76656424445135,-122.3504809965795,1980,10142,1951,0,990,990,7,6,3,1.0,3,1,1,0,0,0
2022-03-17,1240000,,47.71318515850327,-122.36050132946022,2750,7500,1964,0,1100,1650,8,6,4,1.0,6,1,2,0,0,0
2022-03-23,706000,,47.36311888450476,-122.28622930237272,2140,9310,1964,0,720,1420,8,7,5,1.0,4,1,2,0,0,460
2022-03-21,1465000,2.0,47.64303034038372,-122.40267520745904,1280,5200,1937,0,100,1180,7,6,4,1.0,2,1,1,0,0,0
2022-03-22,475000,,47.28194453757936,-122.25433569258104,1390,7959,1992,0,270,1120,6,6,3,1.0,3,2,0,0,260,150
2022-03-18,780000,3.0,47.348760544174134,-122.02853741232914,1770,7200,1991,0,0,1020,7,0,3,2.0,3,2,0,1,0,430
2022-03-25,1200000,6.0,47.664512392507184,-122.32538986854682,1530,4080,1912,0,0,1070,7,0,5,1.5,4,1,1,0,0,0
2022-03-25,770000,3.0,47.75088074581693,-122.24307859175086,1910,15353,1966,0,620,1290,7,5,4,1.0,2,1,1,0,0,0
2022-03-16,1680000,3.0,47.668123254499754,-122.15651383561216,2620,10211,1965,0,1000,1620,7,7,3,1.0,4,1,1,1,600,0
2022-03-30,997000,2.0,47.66920675636253,-122.36739311649104,1330,4100,1926,0,0,900,7,0,3,1.5,4,1,0,0,240,0
2022-03-25,890000,2.0,47.465967079072946,-122.18019997115756,1480,7680,1976,0,0,1480,7,0,5,1.0,3,1,1,1,0,530
2022-03-25,552000,2.0,47.48818506791179,-122.20414362914649,730,4500,1946,0,0,730,6,0,4,1.0,2,1,0,0,0,0
2022-03-14,1180000,5.0,47.68750651206356,-122.2870868896286,1940,6000,1945,0,970,970,7,6,5,1.0,5,2,0,0,0,0
2022-03-21,650000,5.0,47.47244456366192,-122.20150973225722,1390,8700,1912,0,550,840,7,6,4,1.0,3,1,1,0,0,0
2022-03-29,2225000,,47.72725919902086,-122.36685861262546,4480,30400,1957,0,1300,3180,10,10,4,1.0,5,2,3,0,0,620
2022-03-22,475000,,47.28208951290069,-122.2534244775822,1400,16000,1952,0,0,1400,6,0,4,1.0,2,1,0,0,0,0
2022-03-15,625000,4.0,47.31278801654811,-122.38229460176689,1770,8800,1967,0,0,1770,8,0,3,1.0,3,1,1,0,0,550
2022-03-21,1520000,,47.72531532100409,-122.21802806684042,2000,7280,1973,0,0,1100,7,0,4,2.0,4,2,0,1,0,480
2022-03-16,900000,2.0,47.67552870597664,-122.2961057631276,1070,2500,1914,0,0,670,6,0,5,1.5,3,1,0,0,160,0
2022-03-30,1950000,3.0,47.67615083511034,-122.38461215508596,3670,7344,1922,0,1150,1160,8,7,5,2.5,5,1,1,1,0,0
2022-03-22,926000,1.0,47.691482198518216,-122.29677650727184,2430,6030,1951,0,1100,1330,7,7,5,1.0,4,2,1,0,0,0
2022-03-28,685000,2.0,47.32923746625625,-122.29600661755632,2240,31252,1978,0,800,1440,8,7,4,1.0,3,1,2,0,550,0
2022-03-21,605000,4.0,47.55627777510549,-122.36380231849498,720,6750,1910,0,0,720,6,0,5,1.0,2,1,0,0,0,0
2022-03-15,520000,,47.77328481025119,-122.2236098449527,1500,15000,1962,0,0,1500,7,0,3,1.0,3,1,0,1,0,480
2022-03-23,770000,,47.40148579646963,-122.17718607347425,2200,8780,1981,0,700,820,7,6,4,2.0,5,2,1,1,0,440
2022-03-28,1362250,2.0,47.63682452527987,-122.35402300136342,1140,4800,1915,0,0,800,7,0,3,1.5,3,1,0,1,0,0
2022-03-29,1000000,3.0,47.74148547063292,-122.17196203885476,2200,7350,1969,0,1100,1100,7,7,5,1.0,5,1,1,1,0,400
2022-03-25,550000,4.0,47.38451182161691,-122.03787865455207,1030,4002,1995,0,0,540,7,0,4,2.0,2,1,0,1,0,500
2022-03-30,950000,3.0,47.45096417564816,-122.20957827047144,2280,5500,1989,0,0,1320,8,0,5,2.0,3,2,0,1,0,460
2022-03-29,715000,4.0,47.72008767597747,-122.21901329224616,2410,8264,1969,0,1200,1210,7,7,5,1.0,4,2,1,0,0,0
2022-03-11,1300000,4.0,47.72621890094647,-121.96235045013265,2270,14041,1990,0,0,1350,8,0,4,2.0,3,2,0,1,0,670
2022-03-25,590000,3.0,47.49147932299831,-122.18844295316563,1020,7679,1942,0,0,1020,6,0,4,1.0,2,1,0,0,0,0
2022-03-30,450000,,47.5556933426848,-122.29954277018076,990,5628,1954,0,0,990,7,0,4,1.0,3,1,0,0,0,0
2022-03-29,810000,4.0,47.55483276510566,-122.376672335332,1270,5500,1918,0,400,870,7,6,3,1.0,2,1,0,0,0,0
2022-03-25,1535000,2.0,47.56017829237577,-122.27659426348424,1740,6000,1908,0,670,670,7,7,5,1.5,4,2,0,1,0,0
2022-03-29,820000,2.0,47.400039534403454,-122.03488654356596,1790,20771,1964,0,0,1790,7,0,5,1.0,3,2,0,0,0,0
2022-03-25,650000,6.0,47.35062073486756,-122.16962853425214,1680,7731,1987,0,0,800,7,0,3,2.0,3,2,0,1,0,480
2022-03-17,1305000,3.0,47.55489997518342,-122.3946145526188,1310,5771,1944,0,0,790,7,0,5,2.0,3,2,1,0,220,0
2022-03-28,310000,,47.354503959124656,-122.18170354057156,860,9760,1962,0,0,860,6,0,5,1.0,3,1,0,0,0,260
2022-03-22,1420000,,47.552983050059304,-122.18228097638136,1300,9466,1959,0,0,1300,8,0,3,1.0,3,1,1,0,0,440
2022-03-31,1960000,2.0,47.63250730699525,-122.36318848663868,3290,3600,1907,0,1090,1080,8,7,4,2.0,5,2,1,0,200,0
2022-03-25,1030000,3.0,47.30508020332775,-122.34321740995247,3430,11700,1988,0,0,1670,10,0,3,2.0,3,2,0,1,0,760
2022-03-28,1265000,3.0,47.667670239325886,-122.36747702438242,2770,4000,1929,0,1050,1050,7,6,4,1.5,4,2,1,0,0,0
2022-03-29,899900,5.0,47.319433834047885,-122.12467549600156,2370,51682,1974,0,810,1020,8,7,5,2.0,4,2,1,0,0,0
2022-03-22,673000,2.0,47.32805199779695,-122.00971539771602,1610,8507,1990,0,320,1290,7,7,5,1.0,3,2,0,1,370,110
2022-03-29,1021462,,47.66737890631349,-122.32474708342713,2360,4080,1912,0,710,1100,7,6,3,1.5,6,1,1,0,0,0
2022-03-30,907000,2.0,47.55292856438319,-122.28504610135631,1250,5871,1964,0,0,1250,7,0,5,1.0,3,1,1,0,0,0
2022-03-21,550000,3.0,47.204724356915555,-122.00189189532966,1440,10099,1983,0,0,1440,7,0,4,1.0,3,1,1,0,0,580
2022-03-10,625000,3.0,47.385498666920626,-122.30184941737409,1520,7200,1990,0,360,1160,7,7,3,1.0,3,1,0,1,260,140
2022-03-30,646000,2.0,47.46731894620664,-122.18429355766068,1000,8487,1963,0,0,1000,7,0,4,1.0,3,1,0,0,0,0
2022-03-29,540000,3.0,47.427560408062384,-122.15883237328458,1200,11346,1966,0,0,1200,7,0,3,1.0,3,1,0,1,0,500
2022-03-29,2650000,,47.680711506325174,-122.4000258936736,3270,9200,1925,0,860,1350,9,8,4,2.0,4,3,0,1,0,0
2022-03-25,1031000,,47.59772951332906,-122.3097098178654,2200,4480,1928,0,0,1170,8,0,3,2.0,4,1,0,1,0,0
2022-03-30,489000,1.0,47.3696343887091,-122.05315813424284,1040,12865,1961,0,0,1040,7,0,3,1.0,3,1,0,0,0,0
2022-03-21,921000,2.0,47.67870899087449,-122.30803122960634,1060,4182,1977,0,0,640,7,0,3,2.0,2,1,1,0,0,0
2022-03-18,2053000,2.0,47.56048774771635,-122.21853017803396,3560,15558,1952,0,1780,1780,8,8,4,1.0,3,1,1,0,0,240
2022-03-25,750000,2.0,47.77090330302366,-122.30451359912594,2180,9000,1956,0,620,1090,8,7,4,2.0,5,1,2,1,0,0
2022-03-24,850000,2.0,47.75385534063789,-122.34389952843806,1110,7400,1955,0,0,970,7,0,5,1.5,3,1,1,0,0,290
2022-03-29,625000,3.0,47.66107858388487,-122.0575716090804,990,9900,1976,0,0,990,6,0,5,1.0,3,1,1,0,0,400
2022-03-25,665000,2.0,47.36572546386148,-122.166453898671,1890,7366,1991,0,0,1890,8,0,3,1.0,3,2,0,0,0,440
2022-03-30,1260000,2.0,47.52152355893984,-122.04866302025876,2080,9798,1968,0,0,1180,8,0,5,2.0,4,1,1,1,0,510
2022-03-29,400000,,47.38157737287411,-122.24361288260948,1300,5112,1930,0,0,820,7,0,4,1.5,3,1,0,1,0,0
2022-03-23,712000,3.0,47.34636846202138,-122.28526593596784,2190,9625,1998,0,730,1460,7,7,5,1.0,5,3,0,0,730,0
2022-03-29,575000,,47.71579317752595,-122.349523852026,660,3684,1941,0,0,660,6,0,3,1.0,2,1,0,0,220,0
2022-03-30,860000,5.0,47.54816740542089,-122.38337488204222,2020,2271,1942,0,960,1060,7,7,4,1.0,3,1,1,0,0,220
2022-03-25,676000,2.0,47.35292790819324,-122.0587849846383,1410,6900,1992,0,0,1410,7,0,5,1.0,3,2,0,0,0,440
2022-03-28,250000,,47.712528076126894,-121.35926054451032,1580,29400,1935,0,0,1260,6,0,2,1.5,3,1,1,0,0,0
2022-03-22,1325000,4.0,47.49510110378142,-122.15901738087982,2570,8826,1997,0,0,1270,8,0,3,2.0,5,3,0,0,0,640
2022-03-14,850000,,47.74010794268008,-122.32615213967436,1980,9954,1976,0,600,1380,7,7,3,1.0,3,1,1,0,460,90
2022-03-22,1425000,4.0,47.690203688830515,-122.31259749925928,2360,4902,1928,0,820,820,8,7,5,1.5,4,1,1,0,0,0
2022-03-28,725000,2.0,47.50904387602591,-122.3108669277856,1320,16200,1952,0,0,1320,7,0,3,1.0,3,1,0,0,0,350
2022-03-21,1365000,2.0,47.651218556752504,-122.40500451508836,1560,5102,1943,0,780,780,7,7,5,1.0,3,1,1,0,0,0
2022-03-24,1720000,3.0,47.73883520869402,-122.20635817132283,2270,9600,1990,0,0,1360,9,0,3,2.0,3,2,0,1,0,520
2022-03-23,1635000,2.0,47.68088461747037,-122.38943229430323,2440,5100,1929,0,870,870,7,6,5,1.5,5,1,2,0,0,0
2022-03-22,1600000,4.0,47.679695742948574,-122.37173831839245,2170,3450,1918,0,830,830,7,7,5,1.5,4,2,1,0,0,0
2022-03-25,599000,3.0,47.48941472557976,-122.24335728210426,730,7440,1943,0,0,730,6,0,4,1.0,2,1,0,0,0,0
2022-03-22,1500000,3.0,47.767575008424856,-122.3702811975986,3030,12054,1962,0,1610,1420,8,8,4,1.0,5,2,0,0,0,0
2022-03-24,565000,1.0,47.44848217234809,-122.21233510628822,1400,10364,1971,0,0,950,6,0,3,1.5,4,2,0,0,0,330
2022-02-23,610000,3.0,47.30902202327589,-122.3716294847032,1990,8625,1971,0,680,1310,7,6,3,1.0,3,1,2,0,570,0
2022-03-29,1114000,,47.68405715185083,-122.36642449353612,1610,5700,1925,0,730,880,7,6,4,1.0,3,2,0,0,0,0
2022-03-22,715888,3.0,47.31381596099991,-122.37152963906004,2340,7875,1966,0,810,1530,8,8,4,1.0,3,2,0,1,720,0
2022-03-23,1480000,3.0,47.69152915068264,-122.18267791112038,2150,16728,1982,0,910,1240,9,8,4,1.0,4,2,1,0,240,240
2022-03-17,590000,3.0,47.28867804757896,-122.36175636406652,1340,7207,1985,0,0,1340,7,0,4,1.0,3,2,0,0,0,420
2022-03-21,1065000,2.0,47.75730330522275,-122.30627844662716,2080,7769,1962,0,680,1400,7,7,5,1.0,4,1,2,0,670,0
2022-03-24,1725000,3.0,47.68037173831501,-122.31641553790868,1600,4500,1926,0,0,1080,7,0,4,1.5,4,1,1,1,0,0
2022-03-31,667000,,47.77734428190313,-122.32414805619834,1850,19392,1951,0,0,1850,7,0,3,1.0,4,1,0,1,0,0
2022-03-29,1290000,3.0,47.73244024723196,-122.19516830603472,1370,8400,1968,0,0,700,7,0,5,2.0,3,1,1,1,0,470
2022-03-15,955000,2.0,47.69799299540976,-122.35165686214825,1180,8304,1928,0,0,860,7,0,4,1.5,2,1,0,0,0,0
2022-03-22,2375000,2.0,47.63795433393599,-122.1821615304551,2550,42778,1972,0,1030,1520,9,8,4,1.0,4,2,1,0,0,0
2022-03-24,3050000,3.0,47.63368042181745,-122.22630419426464,2060,20442,1977,0,0,1600,10,0,3,2.0,3,2,0,1,0,720
2022-03-30,1050000,1.0,47.66389321357745,-122.33885479643251,1090,2542,1916,0,0,890,7,0,4,1.5,2,1,0,0,0,0
2022-03-16,1868200,2.0,47.629336885386515,-122.025781296174,2480,8460,1990,0,0,1160,9,0,5,2.0,4,2,0,1,0,860
2022-03-29,1628000,2.0,47.692443398444674,-122.10383501323564,1520,8620,1980,0,0,1520,8,0,5,1.0,3,1,1,0,0,480
2022-03-14,1920000,2.0,47.63241050366496,-122.02149238113236,2190,7341,1993,0,0,1100,8,0,4,2.0,3,2,0,1,0,510
2022-03-25,670000,5.0,47.369662921359456,-122.07219857047488,1560,8463,1994,0,0,1560,7,0,4,1.0,3,2,0,0,0,400
2022-03-23,890000,,47.72193060747341,-122.35864921438906,850,8160,1947,0,0,850,7,0,3,1.0,2,1,0,0,0,310
2022-03-23,910000,,47.45741035634034,-122.20465700722522,1816,8588,1984,0,380,1436,7,7,4,1.0,3,1,1,1,288,288
2022-03-29,1370000,2.0,47.77128942109828,-122.25197706137205,2240,10000,1967,0,940,1300,8,8,5,1.0,4,2,0,0,310,0
2022-03-30,750000,1.0,47.36316789927004,-122.15948726106132,1890,8979,1986,0,600,1290,8,7,4,1.0,3,2,1,0,500,0
2022-03-25,1750000,,47.72313953114294,-122.18567776616324,3340,7475,1965,0,1540,1800,7,7,4,1.0,6,1,2,0,480,0
2022-04-01,780000,4.0,47.565940254710455,-122.37039038789568,1690,3774,1917,0,330,880,6,6,4,1.5,3,1,0,0,0,0
2022-03-28,1150000,1.0,47.766067292344864,-121.91161162912434,2420,391355,1984,0,0,1300,8,0,3,2.0,3,1,1,1,0,0
2022-03-28,1245000,2.0,47.55917202304022,-121.90158991459724,1850,40221,1988,0,0,1850,7,0,4,1.0,3,1,1,0,0,430
2022-03-31,1230000,3.0,47.740967856471535,-122.18194658415013,1340,7345,1972,0,420,920,7,6,4,1.0,3,1,2,0,420,0
2022-03-29,735000,3.0,47.54833939058278,-122.39419775803478,820,4880,1925,0,0,820,6,0,4,1.0,2,1,0,0,0,0
2022-03-30,2200000,5.0,47.58913304292887,-121.99326332817202,3330,12236,1995,0,0,2920,11,0,3,1.5,5,2,1,1,0,830
2022-03-24,710000,5.0,47.395357937982205,-122.30412643731091,1700,8552,1995,0,510,1190,7,7,4,1.0,3,1,1,1,500,0
2022-03-28,490000,3.0,47.49001550947632,-122.2417501772117,730,8235,1943,0,0,730,6,0,4,1.0,2,1,0,0,0,0
2022-03-30,789000,2.0,47.46633466129518,-121.74447029900227,1610,9750,1972,0,0,1610,7,0,4,1.0,4,2,0,0,0,0
2022-03-24,905000,2.0,47.44707388999156,-122.15744532222644,1760,10773,1967,0,580,1180,7,7,5,1.0,3,2,1,0,470,0
2022-03-28,550000,2.0,47.35239094596737,-122.30366237732734,1370,5187,1987,0,0,1370,8,0,3,1.0,3,2,0,0,0,420
2022-03-17,2900000,2.0,47.66289622836629,-122.19828157469895,4370,10069,1983,0,1620,2750,10,9,3,1.0,4,2,0,1,290,280
2022-03-17,2900000,3.0,47.66289622836629,-122.19828157469895,4370,10069,1983,0,1620,2750,10,9,3,1.0,4,2,0,1,290,280
2022-04-01,950000,2.0,47.56664256200543,-122.3859620201907,2130,2875,1924,0,530,930,7,7,4,2.0,3,1,1,0,300,0
2022-03-25,1700000,2.0,47.52352560413878,-121.9448431034989,3270,79279,1991,0,1000,1290,7,7,4,2.0,4,2,1,1,0,420
2022-03-28,485000,,47.30590057651656,-122.26806045294413,1180,18750,1942,0,280,900,6,6,3,1.0,4,1,0,1,0,320
2022-03-29,985000,2.0,47.38426849768329,-122.16101134812804,2670,14264,1973,0,600,2070,9,8,4,1.0,4,1,1,0,320,400
2022-03-22,525000,,47.370437787837055,-122.31716246993356,1390,7100,1966,0,0,1390,7,0,4,1.0,3,2,0,0,0,460
2022-03-29,1050000,3.0,47.461598213661645,-122.35511044219888,2620,15011,1997,0,0,1390,9,0,3,2.0,4,2,0,1,0,530
2022-03-21,888500,5.0,47.564307334445246,-122.2824423281058,1080,6000,1950,0,0,1080,6,0,5,1.0,3,1,0,0,0,0
2022-03-21,888500,4.0,47.564307334445246,-122.2824423281058,1080,6000,1950,0,0,1080,6,0,5,1.0,3,1,0,0,0,0
2022-03-10,665000,5.0,47.364925903925986,-122.04586482961842,1780,6900,1999,0,580,1200,7,7,4,1.0,3,1,1,1,590,120
2022-03-15,475000,2.0,47.368569710832375,-122.09234932922216,1720,7650,1983,0,0,1050,7,0,3,1.5,2,1,0,0,0,300
2022-03-24,1367000,,47.762354736375784,-122.30667756328072,2660,13364,1987,0,580,1140,8,7,4,2.0,4,3,0,1,0,420
2022-03-31,640000,2.0,47.72844700113978,-122.33517213428708,600,4680,1947,0,0,600,6,0,5,1.0,1,1,0,0,0,0
2022-03-25,1276000,2.0,47.68758092422613,-122.3901053412306,1550,3880,1925,0,700,850,7,7,5,1.0,3,1,1,0,0,0
2022-03-24,1000000,,47.657491654091665,-122.36043611848108,1150,4800,1922,0,200,950,7,6,3,1.0,2,1,0,0,0,0
2022-03-24,1318000,2.0,47.689336091854415,-122.30338694774748,2640,6823,1942,0,1030,1610,7,6,3,1.0,4,1,1,0,0,0
2022-03-30,2885000,,47.63395953403504,-122.22498232924018,2420,20561,1968,0,0,2420,10,0,4,1.0,4,1,2,0,0,590
2022-04-01,295000,1.0,47.19812085842326,-121.9989559405765,1690,10385,1977,0,830,860,7,7,5,1.0,4,2,0,0,0,0
2022-03-22,900000,2.0,47.450014873790366,-122.14037841381672,2310,9779,1967,0,0,1380,8,0,3,2.0,4,2,1,0,0,420
2022-03-28,990000,4.0,47.475921651043336,-121.75506854797555,1470,17187,1986,0,0,1470,7,0,4,1.0,3,1,1,0,0,460
2022-03-29,1300000,5.0,47.7488952072812,-122.18474788318711,1810,5426,1988,0,0,1020,8,0,4,2.0,3,2,0,1,0,460
2022-03-16,615000,2.0,47.3642064894428,-122.11745803365392,1370,9690,1980,0,0,1370,7,0,4,1.0,3,1,1,0,0,480
2022-03-16,2585000,2.0,47.63415477083381,-122.35535505612494,3090,3200,1905,0,670,1200,8,7,5,2.0,4,2,1,1,0,0
2022-03-21,850000,3.0,47.72182259423208,-122.30310397034282,2020,6000,1953,0,0,2020,7,0,3,1.0,4,1,1,0,0,240
